ID_ATRATIVO_TURISTICO;DESCRICAO;CATEGORIA;TIPO_LOGRADOURO;LOGRADOURO;NUMERO;COMPLEMENTO;NOME_BAIRRO_POPULAR;LINK_SITE_REDE_SOCIAL;REF_LOCALIZACAO;GEOMETRIA
167;Parque Rosinha Cadar;NATURAL;RUA;MATIAS CARDOSO;126;;Santo Agostinho;;;POINT (609640.3 7795657.5)
168;Área do vertedouro da Barragem Santa Lúcia;NATURAL;RUA;ENGENHEIRO ZOROASTRO TORRES;150;;Santo Antônio;;;POINT (610307.2 7793709.5)
169;Parque Municipal Tião dos Santos;NATURAL;RUA;OPERARIO SILVA;290;;São Gabriel;;;POINT (613507.06 7803976)
170;Parque Linear do Vale do Arrudas;NATURAL;AVENIDA;DOS ANDRADAS;8001;;São Geraldo;;;POINT (615808.9 7798901)
171;Cemitério da Saudade;NATURAL;PRACA;LOUIS BRAILLE;585;;Saudade;;;POINT (615188.7 7797139)
172;CEVAE Serra Verde;NATURAL;RUA;SEBASTIAO GOMES PEREIRA;140;;Serra Verde;;;POINT (609663.5 7810919)
173;Parque Mata das Borboletas;NATURAL;RUA;ASSUNCAO;650;;Sion;;;POINT (611369.06 7792853)
174;Parque Jornalista Eduardo Couri;NATURAL;AVENIDA;DOS BANDEIRANTES;240;;Sion;;;POINT (611922 7792893)
175;Parque Ecológico Padre Alfredo Sabetta;NATURAL;RUA;ANTONIO TEIXEIRA DIAS;1001;;Teixeira Dias;;;POINT (602419.6 7790046)
176;Parque da Matinha;NATURAL;RUA;LEONCIO CHAGAS;360;;União;;;POINT (613189.7 7800800)
177;Parque Alexander Brandt;NATURAL;RUA;JOAQUIM GONCALVES DA SILVA;67;;Rio Branco;;;POINT (607006.9 7808920.5)
178;Parque do Bairro Jardim Leblon;NATURAL;RUA;MARIA ALINE LOPES;19;;Rio Branco;;;POINT (605801.44 7808063)
179;Parque Alexander Brandt;NATURAL;RUA;JOAQUIM GONCALVES DA SILVA;826;;Rio Branco;;;POINT (606921.4 7808918)
180;Parque Municipal do Bairro Trevo;NATURAL;RUA;COMENDADOR BARBOSA MELO;25;;Trevo;;;POINT (603809 7806495.5)
181;Parque Ecologico Jardim Vitoria;NATURAL;RUA;ARMINDO GONCALVES FERREIRA;5;;Jardim Vitória;;;POINT (617055.75 7804657)
182;Parque do Confisco;NATURAL;RUA;CECILIA MAGALHAES GOMES;126;;Confisco;;;POINT (602762.06 7803117.5)
183;Parque Real;NATURAL;RUA;TRES MIL E SETENTA E QUATRO;201;;Paulo VI;;;POINT (616543.2 7805425.5)
184;CEVAE Capitão Eduardo;NATURAL;RUA;MACAUBAS;200;;Capitão Eduardo;;;POINT (618075.75 7807034.5)
185;Parque Fernão Dias;NATURAL;RUA;NEIDE;33;;Fernão Dias;;;POINT (613709.1 7802129)
186;Parque Carlos de Faria Tavares;NATURAL;AVENIDA;PERIMETRAL;800;;Distrito Industrial do Jatobá;;;POINT (601714.2 7788065.5)
187;Parque-Escola Jardim Belmonte;NATURAL;RUA;JORNALISTA ABRAHAO SADI;380;;Belmonte;;;POINT (615138.25 7804928.5)
188;Parque-Escola Jardim Belmonte;NATURAL;RUA;ANIS;135;;Belmonte;;;POINT (615003.6 7805127.5)
189;CEVAE Taquaril;NATURAL;RUA;DOIS MIL DUZENTOS E QUARENTA E SETE;1000;;Granja de Freitas;;;POINT (616581.75 7798224)
190;Parque Orlando de Carvalho Silveira;NATURAL;RUA;JURUA;860;;Silveira;;;POINT (612141.2 7799710.5)
191;Parque Municipal Ismael de Oliveira Fábregas;NATURAL;PRACA;ISMAEL DE OLIVEIRA FABREGAS;400;;Silveira;;;POINT (611717.4 7800452)
192;Parque José Dazinho Pimenta;NATURAL;RUA;JOSE AVELINO DA SILVA;30;;Cenáculo;;;POINT (608532.25 7809664)
193;Parque Altamira Costa Nogueira;NATURAL;RUA;COPERNICO PINTO COELHO;500;;Estrela;;;POINT (610673.5 7793820.5)
194;Parque Jacques Cousteau;NATURAL;RUA;AUGUSTO JOSE DOS SANTOS;366;;Estrela do Oriente;;;POINT (605682.1 7791986)
195;Parque Linear Avenida José Cândido da Silveira;NATURAL;AVENIDA;JOSE CANDIDO DA SILVEIRA;1900;;Horto Florestal;;;POINT (613376.1 7800883)
196;Parque José Lopes dos Reis;NATURAL;RUA;ALBANIA;17;;Laranjeiras;;;POINT (608357.3 7810117)
197;Parque Ecológico e Cultural Jardim das Nascentes;NATURAL;RUA;DAS TOURADAS;360;;Madri;;;POINT (611487.6 7808757.5)
198;Parque da Vila Santa Sofia;NATURAL;RUA;ALICE;215;;Santa Sofia;;;POINT (608003.9 7793723)
199;Parque do Bicão;NATURAL;AVENIDA;ARTUR BERNARDES;1580;;Vila Barragem Santa Lúcia;;;POINT (610333 7793117.5)
200;Parque Jardim Montanhês;NATURAL;RUA;FLOR DA VERDADE;318;;Vila Jardim Montanhês;;;POINT (606317.25 7799429.5)
201;Parque Professor Guilherme Lage;NATURAL;RUA;PADRE JOSE ALVES;665;;Vila São Paulo;;;POINT (612935.8 7802875.5)
202;Velório Municipal Vicente Rodrigues de Paula;NATURAL;RUA;VICENTE DE AZEVEDO;393;;Barreiro;;;POINT (602007.8 7790582.5)
203;Parque Ecológico Roberto Burle Marx;NATURAL;AVENIDA;XIMANGO;900;;Serra do Curral;;;POINT (604735.06 7788194)
204;Parque Ecológico Roberto Burle Marx;NATURAL;RUA;JOSE DO MONTE;147;;Serra do Curral;;;POINT (605139.4 7788297.5)
205;Parque Ecológico Francisco Lins do Rego;NATURAL;AVENIDA;OTACILIO NEGRAO DE LIMA;6061;;Lagoa da Pampulha;;;POINT (605353.06 7804471)
206;Parque Ecológico Francisco Lins do Rego;NATURAL;AVENIDA;OTACILIO NEGRAO DE LIMA;7111;;Lagoa da Pampulha;;;POINT (605054.2 7803651)
207;Parque Municipal Fazenda Lagoa do Nado;NATURAL;;;;;;;;POINT (608919.94 7806081.5)
208;Parque Municipal Fazenda Lagoa do Nado;NATURAL;;;;;;;;POINT (608855 7805958)
209;Parque Municipal Fazenda Lagoa do Nado;NATURAL;;;;;;;;POINT (608885.1 7805932)
210;Parque Municipal Fazenda Lagoa do Nado;NATURAL;;;;;;;;POINT (609166.3 7805955.5)
211;Parque Municipal Fazenda Lagoa do Nado;NATURAL;;;;;;;;POINT (609046.8 7806096)
212;Parque Ecológico e de Lazer do Bairro Caiçara;NATURAL;;;;;;;;POINT (607498.75 7799699.5)
213;Parque Ecológico e Cultural Professor Marcos Mazzoni;NATURAL;;;;;;;;POINT (613049.3 7800292.5)
214;Parque Ecológico e Cultural Professor Marcos Mazzoni;NATURAL;;;;;;;;POINT (612907.5 7800330.5)
215;Parque da Matinha;NATURAL;;;;;;;;POINT (613285.56 7800802.5)
216;Parque do Bairro Jardim Leblon;NATURAL;;;;;;;;POINT (605884.6 7807993.5)
217;Parque Cássia Eller;NATURAL;;;;;;;;POINT (605474.3 7801082)
218;Parque Primeiro de Maio;NATURAL;;;;;;;;POINT (612047.7 7804211.5)
219;Parque Fernão Dias;NATURAL;;;;;;;;POINT (613713.1 7802309.5)
220;Parque Ecológico Universitário;NATURAL;;;;;;;;POINT (610598.06 7802948)
